Python,Cython,Aceleracion
0.27068233489990234,0.003932952880859375,68.82419980601358
0.27193403244018555,0.00393223762512207,69.15503546959316
0.27683281898498535,0.003944873809814453,70.17532938474555
0.2844512462615967,0.004266262054443359,66.67458365932715
0.27459120750427246,0.0039386749267578125,69.71664648910412
0.2705521583557129,0.003934383392333984,68.76608895891407
0.2779824733734131,0.003940105438232422,70.55203921094034
0.2836167812347412,0.0040166378021240234,70.61049445005045
0.27728748321533203,0.003946781158447266,70.25661471547662
0.28130364418029785,0.00394129753112793,71.37335914342749
0.27722859382629395,0.0039408206939697266,70.3479339342973
0.27564191818237305,0.0039386749267578125,69.98341404358354
0.30771636962890625,0.003939151763916016,78.11741919864423
0.3103506565093994,0.003945827484130859,78.65287009063444
0.29838109016418457,0.003945589065551758,75.62396519427156
0.2886676788330078,0.004148006439208984,69.59190711576043
0.27652502059936523,0.003933906555175781,70.29272727272728
0.274430513381958,0.003939390182495117,69.66319675603704
0.27245259284973145,0.0039348602294921875,69.24072952011633
0.2762918472290039,0.009274482727050781,29.790539845758353
0.30428242683410645,0.003950595855712891,77.02190706095352
0.2884540557861328,0.0049169063568115234,58.66576152839063
0.28269481658935547,0.003942728042602539,71.70030839934692
0.28791022300720215,0.003949165344238281,72.90406906544312
0.29497647285461426,0.003984928131103516,74.02303458178773
0.2927892208099365,0.004042625427246094,72.42551309271055
0.2783772945404053,0.0039484500885009766,70.50292856711552
0.2751805782318115,0.003935098648071289,69.92977885489246
0.2708864212036133,0.003932952880859375,68.87609117361785
0.27567481994628906,0.00393366813659668,70.08085338505364
