Python,Cython,Aceleracion
0.002915620803833008,4.673004150390625e-05,62.392857142857146
0.0027425289154052734,4.220008850097656e-05,64.98870056497175
0.0027883052825927734,4.172325134277344e-05,66.82857142857142
0.0027313232421875,4.1484832763671875e-05,65.83908045977012
0.0027513504028320312,4.172325134277344e-05,65.94285714285714
0.0026934146881103516,4.172325134277344e-05,64.55428571428571
0.0027306079864501953,4.1484832763671875e-05,65.82183908045977
0.0026998519897460938,4.172325134277344e-05,64.70857142857143
0.0027184486389160156,4.1484832763671875e-05,65.52873563218391
0.002732992172241211,4.1484832763671875e-05,65.87931034482759
0.0027420520782470703,4.172325134277344e-05,65.72
0.002726316452026367,4.1484832763671875e-05,65.7183908045977
0.002681255340576172,4.1484832763671875e-05,64.63218390804597
0.0027000904083251953,4.172325134277344e-05,64.71428571428571
0.0026924610137939453,4.1484832763671875e-05,64.90229885057471
0.002691984176635742,4.124641418457031e-05,65.26589595375722
0.002743959426879883,4.1484832763671875e-05,66.14367816091954
0.0027213096618652344,4.1484832763671875e-05,65.59770114942529
0.002700328826904297,4.172325134277344e-05,64.72
0.0027036666870117188,4.1484832763671875e-05,65.17241379310344
0.0027327537536621094,4.1484832763671875e-05,65.8735632183908
0.002707958221435547,4.1484832763671875e-05,65.27586206896552
0.002717733383178711,4.172325134277344e-05,65.13714285714286
0.0028374195098876953,4.1484832763671875e-05,68.39655172413794
0.0027322769165039062,4.172325134277344e-05,65.48571428571428
0.0027163028717041016,4.1484832763671875e-05,65.47701149425288
0.0027077198028564453,4.1484832763671875e-05,65.27011494252874
0.0027146339416503906,4.172325134277344e-05,65.06285714285714
0.002711772918701172,4.1484832763671875e-05,65.36781609195403
0.0027074813842773438,4.172325134277344e-05,64.89142857142858
