Python,Cython,Aceleracion
0.0011446475982666016,0.00012421607971191406,9.214971209213052
0.0012900829315185547,0.00012254714965820312,10.527237354085603
0.0010945796966552734,0.0001220703125,8.966796875
0.001092672348022461,0.00012183189392089844,8.968688845401173
0.001251220703125,0.0001220703125,10.25
0.001088857650756836,0.00012183189392089844,8.937377690802348
0.001085519790649414,0.00012159347534179688,8.927450980392157
0.0012714862823486328,0.00012183189392089844,10.436399217221135
0.0010862350463867188,0.00012159347534179688,8.933333333333334
0.00109100341796875,0.0001220703125,8.9375
0.0012767314910888672,0.00012183189392089844,10.479452054794521
0.001085042953491211,0.00012183189392089844,8.906066536203522
0.0010905265808105469,0.00012159347534179688,8.968627450980392
0.0010955333709716797,0.00012159347534179688,9.009803921568627
0.0010943412780761719,0.00012159347534179688,9.0
0.0010921955108642578,0.00012183189392089844,8.96477495107632
0.0010993480682373047,0.00012135505676269531,9.05893909626719
0.0010831356048583984,0.00012159347534179688,8.907843137254902
0.0010898113250732422,0.00012159347534179688,8.962745098039216
0.001100778579711914,0.00012183189392089844,9.03522504892368
0.001089334487915039,0.00012183189392089844,8.941291585127201
0.0010831356048583984,0.00012183189392089844,8.89041095890411
0.0010917186737060547,0.0001277923583984375,8.542910447761194
0.001085519790649414,0.00012183189392089844,8.909980430528377
0.0010862350463867188,0.00012135505676269531,8.950884086444008
0.001088857650756836,0.00012183189392089844,8.937377690802348
0.0010936260223388672,0.00012183189392089844,8.976516634050881
0.0010824203491210938,0.00012135505676269531,8.919449901768173
0.0010881423950195312,0.00012159347534179688,8.949019607843137
0.001092672348022461,0.00012183189392089844,8.968688845401173
